Year;Month;Day;Incident code;Location start;Location end;Type of incident;Number of terrorists in attack force;Number of nationalities;First nationality of terrorists;Second nationality of terrorists;Third nationality of terrorists;Number of victims;Number of nationalities of victims;First victim's nationality;Second victim's nationality;Third victim's nationality;Number of US victims;Type of US victims;Type of immediate victims;Total individuals wounded;Terrorists wounded;Total number of individuals killed;Terrorists killed;Type of Weapon used;Terrorist logistical success;Number of Hostages;Escaped Hostages;Target of Demands 1;Target of Demands 2;Target of Demands 3;Number of Entities;Demands on Host Nation;Media Announcement;Political Change;Ransom demanded;Release Prisoners;Safe haven destination;Terrorist Negotiation Behavior;Sequential Release of Hostages;Passed Deadlines;Threats Carried Out;Terrorist Negotiation Success;Target Negotiator;Amount of Ransom Paid;Number of Prisoners Released;First hostage's fate;Second hostage's fate;Duration in Hours;Duration in Days;
1996;7;29;1;368;368;1;99;1;368;998;998;1;1;317;998;998;0;8;7;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;98;97;999;
1996;8;9;1;100;100;1;99;1;100;998;998;1;1;325;998;998;0;8;7;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;98;99;999;
1996;8;10;1;70;70;1;50;1;100;998;998;1;1;95;998;998;0;8;6;0;0;0;0;9;6;3;0;7;998;998;1;2;0;2;200;0;2;2;0;9;9;2;4;200;998;2;98;97;10;
1996;8;14;1;100;100;1;99;1;100;998;998;2;1;140;998;998;0;8;5;0;0;0;0;9;6;2;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;99;99;999;
1996;8;17;1;625;625;1;99;1;625;998;998;6;4;2;325;900;1;5;7;0;0;0;0;9;6;6;0;998;998;998;8;2;0;2;0;0;2;8;1;9;9;8;8;0;998;1;98;97;12;
1996;8;21;1;100;100;1;99;9;999;999;999;1;1;325;998;998;0;8;5;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;98;99;999;
1996;8;26;1;625;200;9;7;1;645;998;998;199;99;625;999;999;0;8;7;0;0;0;0;2;6;199;0;12;352;200;3;2;0;2;0;0;1;2;0;9;9;1;3;0;998;2;98;99;1;
1996;9;3;1;660;385;9;1;1;667;998;998;999;99;667;355;998;0;8;7;0;0;0;0;9;6;9999;0;12;355;385;3;2;0;2;0;0;1;2;0;9;9;1;3;0;998;2;98;99;1;
1996;9;11;1;645;645;2;99;1;646;998;998;9;99;996;999;999;0;8;2;0;0;0;0;9;6;9;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;99;98;
1996;9;13;1;645;645;1;99;1;646;998;998;7;4;996;20;220;0;8;2;0;0;0;0;9;6;7;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;99;99;999;
1996;9;17;1;520;520;1;8;1;520;998;998;2;2;2;520;998;1;5;7;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;99;2;
1996;10;10;1;101;101;1;99;1;100;998;998;1;1;101;998;998;0;8;7;0;0;1;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;3;98;99;998;
1996;10;20;1;811;811;1;40;1;811;998;998;8;2;220;811;998;0;8;7;0;0;0;0;9;6;8;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;24;1;
1996;10;21;1;678;678;1;99;1;678;998;998;1;1;220;998;998;0;8;2;0;0;0;0;9;6;1;0;678;998;998;1;1;0;1;0;0;2;5;0;9;9;9;1;0;998;1;98;97;6;
1996;10;26;1;100;100;1;99;9;999;999;999;2;2;220;100;998;0;8;5;0;0;0;0;9;6;2;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;99;99;999;
1996;10;27;1;678;678;1;99;1;678;999;999;1;1;220;998;998;0;8;2;0;0;0;0;9;6;1;0;678;998;998;1;1;0;1;0;0;2;2;0;9;9;2;1;0;998;1;98;97;6;
1996;11;1;1;625;625;1;99;1;625;998;998;3;3;2;501;900;1;5;7;0;0;0;0;9;6;3;0;9;2;998;2;2;0;2;250;0;2;5;0;9;9;1;2;9998;998;2;98;97;38;
1996;11;23;1;530;599;9;3;1;530;998;998;175;99;2;325;666;999;1;7;999;0;127;3;9;6;175;0;12;998;998;1;2;0;2;0;0;2;2;0;9;9;1;8;0;998;3;99;4;998;
1996;12;8;1;370;370;1;99;1;370;998;998;4;3;200;370;560;0;8;5;0;0;0;0;9;6;4;0;996;200;370;3;1;0;9;0;0;2;9;0;9;9;9;2;0;998;1;98;97;21;
1996;12;10;1;100;100;1;5;1;100;998;998;1;1;2;998;998;1;4;5;0;0;1;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;3;98;97;77;
1996;12;17;2;135;135;2;14;9;135;999;999;999;99;740;135;20;7;1;2;999;0;16;14;5;6;700;999;135;740;998;2;1;5;1;0;404;2;9;8;8;0;1;6;0;0;14;11;97;126;
1996;12;20;1;370;370;1;99;1;370;998;998;23;2;996;370;998;0;8;2;0;0;0;0;9;6;23;0;370;998;998;1;1;0;2;0;999;2;9;0;9;9;9;1;0;999;1;98;99;999;
1996;12;27;1;678;678;1;99;1;678;998;998;999;99;300;678;999;0;8;7;999;0;3;0;9;6;5;0;678;998;998;1;1;0;2;0;0;2;9;0;9;9;9;6;0;998;99;99;99;999;
1997;1;7;1;255;255;9;1;1;347;998;998;999;99;255;305;999;0;8;7;0;0;0;0;2;5;9999;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;14;98;1;998;
1997;1;19;2;365;365;1;99;2;368;663;998;2;1;365;998;998;0;8;6;0;0;0;0;9;6;2;0;999;998;998;1;9;0;2;50;0;2;9;0;9;9;3;9;0;998;1;98;97;31;
1997;1;21;1;645;645;1;90;1;646;998;998;998;1;640;998;998;0;8;7;0;0;0;0;9;6;9999;999;998;998;998;8;2;0;2;0;0;2;3;0;9;9;8;8;0;998;99;99;99;999;
1997;2;4;2;370;370;1;99;1;370;998;998;16;7;996;200;365;0;8;7;0;0;0;0;9;6;16;0;370;365;998;2;1;0;2;0;40;2;2;3;9;9;9;2;0;33;2;98;97;14;
1997;2;7;1;100;100;1;99;1;100;998;998;4;2;255;305;998;0;8;7;0;0;6;4;9;6;4;0;100;999;998;9;1;0;2;1500;0;2;2;0;9;9;3;1;0;998;11;14;97;26;
1997;2;8;1;540;540;1;99;1;540;998;998;2;2;820;840;998;0;8;5;0;0;0;0;9;6;2;0;999;99;999;9;9;0;2;0;0;2;2;0;9;9;9;9;0;998;99;99;99;999;
1997;2;11;1;678;678;1;99;1;678;998;998;1;1;2;998;998;1;4;5;0;0;0;0;9;6;1;0;678;998;998;1;1;0;2;0;0;2;9;0;9;9;9;9;0;998;1;98;97;17;
1997;2;12;1;101;101;1;99;1;100;998;998;2;1;101;998;998;0;8;5;0;0;0;0;9;6;2;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;99;99;999;
1997;2;14;1;101;101;1;6;1;100;998;998;2;2;2;101;998;1;5;7;0;0;0;0;9;6;2;0;998;998;998;8;2;0;2;0;0;2;8;1;9;9;8;8;0;998;1;99;99;999;
1997;2;15;1;130;130;1;99;1;130;998;998;4;4;2;200;130;1;4;5;0;0;0;0;9;6;4;0;998;998;998;8;2;0;2;0;0;2;8;1;9;9;8;8;0;998;1;98;97;8;
1997;2;20;2;100;100;1;99;1;100;998;998;2;2;385;380;998;0;8;5;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;98;99;999;
1997;2;23;1;365;365;1;4;1;368;998;998;1;1;325;998;998;0;8;6;0;0;0;0;4;6;1;0;365;368;998;2;1;0;2;100;0;2;9;0;9;9;9;1;9999;998;2;98;97;999;
1997;2;24;1;100;100;1;99;1;100;998;998;1;1;2;998;998;1;4;5;0;0;0;0;9;6;1;0;999;999;999;9;9;0;2;250;0;2;9;0;9;9;9;9;9999;998;99;98;99;999;
1997;3;4;1;678;678;1;99;1;678;998;998;7;1;255;998;998;0;8;7;0;0;0;0;9;6;7;0;678;998;998;1;1;0;2;1200;0;2;9;0;9;9;9;1;9999;998;1;98;97;9;
1997;3;7;1;100;100;1;99;1;100;998;998;2;2;2;100;998;1;4;5;0;0;0;0;9;6;2;0;999;999;999;9;9;0;2;5;0;2;9;0;9;9;9;9;9999;998;1;98;97;255;
1997;3;10;1;713;710;9;1;1;713;998;998;158;1;713;998;998;0;8;7;0;0;0;0;5;6;158;0;12;710;998;2;2;0;2;0;0;2;2;0;9;9;1;3;0;998;12;98;99;998;
1997;3;22;1;475;475;1;40;1;475;998;998;127;2;475;210;998;0;8;5;2;0;0;0;4;6;127;0;475;999;999;9;1;0;9;0;0;2;9;1;9;9;9;9;0;998;1;98;97;6;
1997;3;27;1;678;678;1;99;1;678;998;998;7;2;255;678;998;0;8;7;0;0;3;0;4;6;4;0;678;255;998;2;1;0;2;300;0;2;1;0;9;9;3;9;0;998;1;98;97;11;
1997;3;29;1;100;100;1;5;1;100;998;998;1;1;101;998;998;0;8;7;0;0;0;0;4;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;98;99;999;
1997;5;5;1;100;100;1;99;1;100;998;998;1;1;140;998;998;0;8;7;0;0;0;0;9;6;1;0;7;998;998;1;2;0;2;9999;0;2;9;0;9;9;9;7;9999;998;1;98;97;164;
1997;5;16;1;101;100;1;4;9;999;999;999;1;1;101;998;998;0;8;1;0;0;1;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;9;98;99;999;
1997;6;9;1;338;255;9;2;1;640;998;998;81;99;338;999;999;0;8;7;0;0;0;0;1;6;81;0;12;255;325;3;2;0;2;0;1;2;1;0;9;9;1;3;0;0;2;98;99;998;
1997;6;27;1;100;100;1;60;1;100;998;998;3;2;140;230;998;0;8;5;0;0;0;0;9;6;3;0;999;999;999;9;9;0;2;0;0;2;9;0;9;9;9;9;9999;998;1;99;97;999;
1997;7;1;1;365;365;1;99;9;999;999;999;1;1;220;998;998;0;8;7;0;0;0;0;9;6;1;0;999;998;998;9;9;0;2;0;0;2;9;0;9;9;9;9;0;998;99;99;97;999;
1997;7;1;2;780;780;10;99;1;780;998;998;9;2;850;780;998;0;8;7;0;0;0;0;5;6;9;0;12;998;998;1;9;0;2;0;0;2;9;0;9;9;9;8;0;998;1;99;99;999;
1997;7;2;1;368;368;1;99;1;368;998;998;2;1;200;998;998;0;8;7;0;0;0;0;4;6;2;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;97;81;
1997;7;7;1;780;780;10;99;1;780;998;998;38;1;731;998;998;0;8;7;0;0;1;0;9;6;38;0;12;999;999;9;9;0;2;0;0;2;9;0;9;9;9;7;0;998;12;1;97;6;
1997;7;19;1;100;100;1;99;1;100;998;998;2;2;20;100;998;0;8;5;0;0;0;0;9;6;2;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;98;99;999;
1997;7;22;2;100;100;2;99;1;100;998;998;6;2;93;100;998;0;8;7;0;0;0;0;9;6;6;0;100;998;998;1;1;0;2;50;0;2;9;0;9;9;9;1;0;998;14;99;97;9;
1997;7;26;1;678;678;1;99;1;678;998;998;3;2;325;678;998;0;8;7;0;0;0;0;9;6;3;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;14;98;99;2;
1997;8;6;1;678;678;1;99;1;678;998;998;1;1;325;998;998;0;8;7;0;0;0;0;9;6;1;0;678;998;998;1;1;0;2;0;0;2;9;0;9;9;9;1;0;998;1;98;97;5;
1997;8;13;1;678;678;1;99;1;678;998;998;6;1;325;998;998;0;8;7;0;0;0;0;9;6;6;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;99;3;
1997;8;14;1;678;678;1;99;1;678;998;998;4;1;325;998;998;0;8;7;0;0;0;0;9;6;4;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;99;2;
1997;8;15;1;135;135;1;99;1;135;998;998;29;2;220;135;998;0;8;5;0;0;0;0;9;6;29;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;4;998;
1997;8;99;1;678;678;1;99;1;678;998;998;1;1;325;998;998;0;8;7;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;97;7;
1997;9;9;1;840;840;1;99;1;840;998;998;1;1;255;998;998;0;8;5;0;0;0;0;9;6;1;0;999;999;999;9;9;0;2;0;0;2;9;0;9;9;9;9;0;998;1;98;97;109;
1997;9;16;1;371;371;1;3;9;999;999;999;4;4;651;663;996;0;8;4;0;0;0;0;4;6;3;0;996;998;998;1;2;0;2;5;0;2;1;1;9;9;1;2;9998;998;2;99;99;999;
1997;10;13;2;640;640;1;9;1;646;998;998;3;2;355;640;998;0;8;5;0;0;1;0;9;6;3;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;3;1;99;4;
1997;10;15;2;678;678;1;99;1;678;998;998;3;2;200;678;998;0;8;5;0;0;0;0;9;6;3;0;678;998;998;1;1;0;1;9998;0;2;9;0;9;9;9;1;9999;998;1;98;97;16;
1997;10;15;3;678;678;1;99;1;678;998;998;4;1;220;998;998;0;8;7;0;0;0;0;9;6;0;0;678;998;998;1;1;0;2;0;0;2;9;0;9;9;9;1;0;998;14;98;99;2;
1997;10;22;1;678;678;1;99;1;678;998;998;4;1;365;998;998;0;8;7;0;0;0;0;9;6;4;0;678;998;998;1;1;0;2;0;0;2;9;0;9;9;9;1;0;998;1;98;97;20;
1997;10;23;1;100;100;1;99;1;100;998;998;3;4;90;155;996;0;8;7;0;0;0;0;9;6;3;0;100;998;998;1;1;0;2;0;0;2;9;0;9;9;9;1;0;998;1;98;97;10;
1997;10;23;2;368;368;1;99;1;368;998;998;2;1;310;998;998;0;8;7;0;0;0;0;9;6;2;0;310;365;12;9;1;0;2;9999;999;2;9;0;9;9;9;1;0;998;1;98;97;276;
1997;10;27;2;840;840;1;99;1;840;998;998;1;1;205;998;998;0;8;7;0;0;0;0;9;6;1;0;553;998;998;1;2;0;2;19,2;999;2;2;0;9;9;1;2;19,2;998;1;98;97;9;
1997;10;30;1;678;678;1;99;1;678;998;998;1;1;2;998;998;1;4;5;0;0;0;0;9;6;1;0;678;998;998;1;1;0;2;0;2;2;2;0;9;9;3;1;0;0;1;98;97;29;
1997;11;11;1;100;100;1;99;1;100;998;998;1;1;255;998;998;0;8;5;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;98;99;999;
1997;11;12;2;100;100;1;99;1;100;998;998;2;2;70;100;998;0;8;5;0;0;0;0;9;6;2;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;99;99;999;
1997;11;18;1;370;370;1;99;1;370;998;998;2;2;220;996;998;0;8;2;0;0;999;99;9;5;2;0;370;998;998;1;1;0;2;0;999;2;9;1;9;9;3;1;0;0;11;1;97;12;
1997;11;18;2;840;840;1;2;1;840;998;998;1;1;211;998;998;0;8;7;0;0;0;0;9;6;1;0;999;998;998;9;9;0;2;0;0;2;9;0;9;9;9;9;0;998;1;98;99;2;
1997;11;19;1;713;713;1;1;1;713;998;998;2;1;560;998;998;0;8;4;0;0;0;0;9;6;9999;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;14;98;99;998;
1997;11;21;1;520;520;1;20;1;520;998;998;5;5;20;200;501;0;8;4;0;0;0;0;9;6;5;0;520;998;998;1;1;0;2;0;1;2;2;0;9;9;2;1;0;1;2;98;99;4;
1997;11;21;2;370;370;1;99;1;370;998;998;1;1;996;998;998;0;8;7;0;0;0;0;9;4;1;0;998;998;998;8;9;9;9;0;999;9;8;9;9;9;8;8;9999;998;8;98;99;999;
1997;11;24;1;520;520;1;99;1;520;998;998;2;1;325;998;998;0;8;7;0;0;0;0;9;6;2;0;998;998;998;8;2;0;2;0;0;2;8;0;9;1;8;8;0;998;1;98;99;998;
1997;11;25;1;678;678;1;99;1;678;998;998;6;3;2;325;997;2;5;7;0;0;0;0;9;6;5;0;678;998;998;1;1;0;2;0;0;2;9;0;9;9;9;1;0;998;1;98;99;3;
1997;12;9;1;70;70;1;10;9;999;999;999;3;2;2;70;998;0;4;5;2;0;0;0;4;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;98;99;999;
1997;12;10;1;365;365;9;1;1;365;998;998;140;99;225;365;999;0;8;7;0;0;0;0;1;5;9999;0;12;365;998;2;1;0;1;0;0;9;9;0;9;9;3;1;0;998;14;98;99;998;
1997;12;13;1;475;475;1;99;1;475;998;998;999;4;2;200;900;1;4;5;0;0;0;0;9;6;9999;0;998;998;998;8;2;0;2;0;0;2;8;1;9;9;8;8;0;998;1;98;97;6;
1997;12;17;1;368;368;1;15;9;999;999;999;5;1;290;998;998;0;8;7;0;0;0;0;9;6;5;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;99;99;999;
1997;12;18;1;100;100;1;99;1;100;998;998;4;2;2;100;998;1;4;5;0;0;0;0;9;6;4;0;7;998;998;1;2;0;2;9999;0;2;9;0;9;9;9;4;9999;998;99;99;99;999;
1997;99;99;1;365;365;1;99;1;368;998;998;1;1;325;998;998;0;8;6;0;0;0;0;9;6;1;0;999;998;998;9;2;0;2;9998;999;2;2;0;9;9;1;9;9998;998;2;98;99;999;
1998;1;99;1;365;365;1;99;9;999;999;999;2;2;220;996;998;0;8;2;0;0;3;3;9;5;1;0;999;999;999;9;9;0;9;0;0;2;9;0;9;9;3;9;0;998;14;98;97;999;
1998;2;14;1;451;451;1;99;1;451;998;998;5;3;230;325;305;0;8;7;0;0;0;0;9;6;5;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;99;97;999;
1998;2;19;2;371;371;1;99;1;371;998;998;4;4;165;315;380;0;8;4;0;0;0;0;4;5;8;8;371;996;998;2;1;0;2;0;998;2;2;0;9;9;3;1;0;0;10;98;97;8;
1998;3;18;1;365;365;1;99;9;999;999;999;2;1;2;998;998;2;5;7;0;0;0;0;9;6;2;0;9;999;999;9;9;0;2;30;0;2;9;0;9;9;9;9;9999;998;2;98;97;5;
1998;3;27;1;100;100;1;50;1;100;999;999;5;2;2;325;998;4;5;7;0;0;0;0;4;6;5;1;100;2;999;9;1;4;2;0;999;2;9;3;9;9;1;3;9999;998;2;10;97;34;
1998;4;15;1;520;520;1;99;1;520;998;998;10;9;2;255;211;1;5;7;0;0;0;0;9;6;10;0;9;520;998;2;1;0;2;0;0;2;9;0;9;9;9;4;0;998;1;98;97;10;
1998;4;99;1;100;100;1;99;1;100;998;998;1;1;2;998;998;1;5;7;0;0;0;0;9;6;1;0;999;999;999;9;9;0;2;9999;0;2;9;0;9;9;9;9;9999;998;1;98;97;999;
1998;6;29;2;90;90;1;99;9;999;999;999;4;1;2;998;998;4;5;7;0;0;0;0;4;5;4;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;14;98;99;999;
1998;6;99;1;100;100;1;99;1;100;998;998;1;1;20;998;998;0;8;5;0;0;0;0;9;6;2;0;7;998;998;1;2;0;2;50;0;2;9;1;9;9;9;4;9999;998;2;99;97;999;
1998;7;21;1;517;517;1;90;1;517;998;998;2;1;211;998;998;0;8;7;0;0;0;0;4;6;2;0;211;998;998;1;2;0;2;0;0;2;9;0;9;9;9;2;0;998;99;99;99;999;
1998;8;8;1;700;700;1;99;1;700;998;998;47;1;630;998;998;0;8;2;0;0;9;0;9;6;47;0;630;998;998;1;2;0;2;0;999;2;9;9;9;9;9;3;0;999;12;1;97;106;
1998;10;3;1;368;368;1;99;1;368;998;998;4;2;200;920;998;0;8;7;0;0;4;0;9;6;4;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;12;98;97;84;
1998;11;8;1;68;68;2;99;1;68;998;998;373;3;200;255;325;0;8;7;0;0;0;0;9;6;373;0;7;998;998;1;2;0;2;0;0;2;2;0;9;9;3;4;0;998;14;98;99;999;
1998;11;11;1;365;365;1;99;9;999;999;999;1;1;2;998;998;1;5;7;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;98;99;999;
1998;11;13;1;211;210;1;99;9;999;999;999;1;1;210;998;998;0;5;7;1;0;0;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;99;998;
1998;12;28;1;678;678;1;99;1;630;998;998;16;3;2;200;900;2;5;7;2;0;7;3;9;5;18;2;678;998;998;1;1;0;2;0;1;2;2;0;9;9;3;1;0;0;11;14;99;999;
1998;12;99;1;678;678;1;99;1;678;998;998;4;1;255;998;998;0;8;7;0;0;0;0;9;6;4;0;999;999;999;9;9;0;9;0;0;2;9;0;9;9;9;9;0;998;99;99;97;999;
1999;1;6;2;451;451;1;99;1;451;998;998;2;1;325;998;998;0;8;7;0;0;0;0;6;4;2;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;14;98;97;8;
1999;1;9;1;678;678;1;99;1;678;998;998;2;2;2;200;998;1;4;5;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;97;5;
1999;1;11;1;100;100;1;99;1;100;998;998;3;2;325;100;998;0;8;7;0;0;0;0;9;6;2;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;99;97;999;
1999;1;12;2;451;451;1;99;1;451;998;998;1;1;230;998;998;0;8;7;0;0;0;0;9;6;6;1;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;14;98;97;11;
1999;1;17;1;678;678;1;99;1;678;998;998;6;2;200;210;998;0;8;7;0;0;0;0;9;6;6;0;678;998;998;1;1;0;2;0;0;2;9;0;9;9;9;6;0;998;1;98;97;17;
1999;1;17;2;678;678;1;99;1;678;998;998;2;1;2;998;998;2;1;2;0;0;0;0;9;4;2;2;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;8;98;1;998;
1999;1;22;1;451;451;1;99;1;451;998;998;6;99;300;451;999;0;8;7;0;0;0;0;9;6;6;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;14;98;99;999;
1999;1;24;1;451;451;1;99;1;451;998;998;12;2;750;740;998;0;8;5;0;0;0;0;9;6;11;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;97;6;
1999;1;25;1;451;451;1;99;1;451;998;998;2;99;300;999;998;0;8;6;0;0;0;0;9;6;2;0;451;998;998;1;1;0;2;0;0;2;9;1;9;9;9;1;0;998;1;99;99;999;
1999;1;26;1;101;101;1;99;1;100;998;998;5;1;101;998;998;0;8;5;0;0;0;0;9;6;5;0;998;998;998;8;2;0;2;0;0;2;8;1;9;9;8;8;0;998;1;98;97;23;
1999;1;27;1;678;678;1;99;1;678;998;998;8;2;255;678;998;0;8;7;0;0;0;0;9;6;7;0;255;998;998;1;2;0;2;0;0;2;9;2;9;9;1;2;0;998;1;99;99;999;
1999;1;31;1;678;678;1;99;1;678;998;998;2;2;200;2;998;1;4;5;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;6;998;
1999;2;9;1;475;475;1;99;9;999;999;999;2;2;200;325;998;0;8;5;0;0;0;0;9;6;2;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;99;99;999;
1999;2;10;1;540;540;1;99;1;540;998;998;4;2;230;235;998;0;8;5;0;0;0;0;9;6;4;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;99;99;999;
1999;2;12;1;451;451;1;99;1;451;998;998;1;1;325;998;998;0;8;7;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;97;25;
1999;2;14;2;475;475;1;99;9;999;998;998;2;1;200;998;998;0;8;5;0;0;0;0;9;6;2;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;99;2;
1999;2;18;1;625;625;1;99;1;625;998;998;7;2;225;625;998;0;8;7;0;0;0;0;9;6;7;0;625;999;999;9;1;0;9;0;0;2;9;1;9;9;9;1;0;998;3;1;97;43;
1999;2;18;2;100;100;1;99;1;100;998;998;5;3;230;615;100;0;8;7;0;0;0;0;9;6;5;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;97;257;
1999;2;21;1;100;100;1;99;1;100;998;998;9;2;230;100;998;0;8;7;0;0;0;0;9;6;9;0;999;999;999;9;9;0;2;9998;0;2;1;1;9;9;3;9;0;998;1;98;97;8;
1999;2;24;1;475;475;1;99;1;475;998;998;1;1;2;998;998;1;4;5;0;0;0;0;9;6;1;0;7;998;998;1;2;0;2;5;0;2;2;0;9;9;2;4;5;998;2;98;97;9;
1999;2;25;1;100;100;1;99;1;100;998;998;3;1;2;998;998;3;5;7;0;0;3;0;3;6;3;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;3;98;97;9;
1999;2;28;2;500;500;1;99;9;517;998;998;18;7;2;200;920;4;5;7;0;0;8;0;4;6;13;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;3;98;99;999;
1999;3;1;1;500;500;1;90;1;517;998;998;20;7;2;200;920;3;8;7;0;0;12;0;9;6;16;0;998;998;998;8;2;0;2;0;0;2;8;9;9;9;8;8;0;998;3;1;99;2;
1999;3;2;1;220;220;9;1;1;325;998;998;76;1;220;998;998;0;8;7;0;0;0;0;9;6;76;0;12;220;998;2;1;0;2;0;999;1;2;1;9;9;2;1;9999;998;1;2;99;1;
1999;3;7;1;100;100;1;99;1;100;998;998;1;1;160;998;998;0;8;7;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;98;99;999;
1999;3;7;2;100;100;1;99;1;100;998;998;8;2;225;100;998;0;8;7;0;0;0;0;9;6;8;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;99;99;999;
1999;3;9;2;475;475;1;99;9;999;999;999;1;1;2;998;998;1;4;5;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;98;99;999;
1999;3;9;3;101;101;1;99;1;100;998;998;4;1;101;998;998;0;8;7;1;0;0;0;9;6;3;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;99;99;99;999;
1999;3;10;1;540;540;1;99;1;540;998;998;5;3;220;235;540;0;8;7;0;0;0;0;9;6;5;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;97;120;
1999;3;17;1;520;520;10;99;1;520;998;998;999;4;713;500;510;0;8;7;0;0;0;0;4;6;9999;0;998;998;998;8;9;9;9;0;999;9;9;9;9;9;9;9;9999;998;99;98;99;999;
1999;3;17;2;520;520;10;99;1;520;998;998;21;2;369;520;998;0;8;7;0;0;0;0;4;6;21;0;998;998;998;8;9;9;9;0;999;9;9;9;9;9;9;9;9999;998;99;98;99;999;
1999;3;23;1;100;100;1;99;1;100;998;998;1;1;2;998;998;1;5;7;0;0;0;0;9;6;1;0;999;999;999;9;9;0;2;40;0;2;1;0;9;9;1;9;0;998;2;98;97;133;
